direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
target_specific_design,a_criterion_failure,W00251,W00252,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00188
target_specific_design,e_criterion_failure,W00251,W00252,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00189
target_specific_design,d_criterion_failure,W00255,W00256,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00190
target_specific_design,a_criterion_failure,W00255,W00256,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00191
target_specific_design,e_criterion_failure,W00255,W00256,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00192
target_specific_design,d_criterion_failure,W00257,W00260,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00193
target_specific_design,a_criterion_failure,W00258,W00260,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00194
target_specific_design,e_criterion_failure,W00259,W00260,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00195
target_specific_design,d_criterion_failure,W00263,W00264,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00196
target_specific_design,a_criterion_failure,W00263,W00264,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00197
target_specific_design,e_criterion_failure,W00263,W00264,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00198
target_specific_design,d_criterion_failure,W00265,W00268,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00199
target_specific_design,a_criterion_failure,W00267,W00268,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00200
target_specific_design,e_criterion_failure,W00267,W00268,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00201
target_specific_design,d_criterion_failure,W00271,W00272,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00202
target_specific_design,a_criterion_failure,W00271,W00272,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00203
target_specific_design,e_criterion_failure,W00271,W00272,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00204
target_specific_design,d_criterion_failure,W00273,W00276,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00205
target_specific_design,a_criterion_failure,W00275,W00276,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00206
target_specific_design,e_criterion_failure,W00275,W00276,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00207
target_specific_design,d_criterion_failure,W00279,W00280,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00208
target_specific_design,a_criterion_failure,W00279,W00280,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00209
target_specific_design,e_criterion_failure,W00279,W00280,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00210
target_specific_design,d_criterion_failure,W00281,W00284,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00211
target_specific_design,a_criterion_failure,W00282,W00284,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00212
target_specific_design,e_criterion_failure,W00283,W00284,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00213
target_specific_design,d_criterion_failure,W00286,W00288,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00214
target_specific_design,a_criterion_failure,W00286,W00288,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00215
target_specific_design,e_criterion_failure,W00287,W00288,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00216
target_specific_design,d_criterion_failure,W00291,W00292,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00217
target_specific_design,a_criterion_failure,W00291,W00292,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00218
target_specific_design,e_criterion_failure,W00291,W00292,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00219
target_specific_design,d_criterion_failure,W00295,W00296,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00220
target_specific_design,a_criterion_failure,W00295,W00296,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00221
target_specific_design,e_criterion_failure,W00295,W00296,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00222
target_specific_design,d_criterion_failure,W00299,W00300,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00223
target_specific_design,a_criterion_failure,W00299,W00300,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00224
target_specific_design,e_criterion_failure,W00299,W00300,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00225
target_specific_design,d_criterion_failure,W00303,W00304,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00226
target_specific_design,a_criterion_failure,W00303,W00304,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00227
target_specific_design,e_criterion_failure,W00303,W00304,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00228
target_specific_design,d_criterion_failure,W00307,W00308,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00229
target_specific_design,a_criterion_failure,W00307,W00308,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00230
target_specific_design,e_criterion_failure,W00307,W00308,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00231
target_specific_design,d_criterion_failure,W00311,W00312,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00232
target_specific_design,a_criterion_failure,W00311,W00312,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00233
target_specific_design,e_criterion_failure,W00311,W00312,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00234
target_specific_design,d_criterion_failure,W00314,W00316,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00235
target_specific_design,a_criterion_failure,W00314,W00316,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00236
target_specific_design,e_criterion_failure,W00315,W00316,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00237
target_specific_design,d_criterion_failure,W00318,W00320,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00238
target_specific_design,a_criterion_failure,W00318,W00320,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00239
target_specific_design,e_criterion_failure,W00319,W00320,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00240
target_specific_design,d_criterion_failure,W00321,W00324,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00241
target_specific_design,a_criterion_failure,W00323,W00324,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00242
target_specific_design,e_criterion_failure,W00323,W00324,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00243
target_specific_design,d_criterion_failure,W00327,W00328,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00244
target_specific_design,a_criterion_failure,W00327,W00328,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00245
target_specific_design,e_criterion_failure,W00327,W00328,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00246
target_specific_design,d_criterion_failure,W00330,W00332,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00247
target_specific_design,a_criterion_failure,W00330,W00332,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00248
target_specific_design,e_criterion_failure,W00331,W00332,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00249
target_specific_design,d_criterion_failure,W00333,W00336,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00250
target_specific_design,a_criterion_failure,W00335,W00336,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00251
target_specific_design,e_criterion_failure,W00335,W00336,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00252
target_specific_design,d_criterion_failure,W00337,W00340,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00253
target_specific_design,a_criterion_failure,W00339,W00340,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00254
target_specific_design,e_criterion_failure,W00339,W00340,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00255
target_specific_design,d_criterion_failure,W00342,W00344,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00256
target_specific_design,a_criterion_failure,W00342,W00344,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00257
target_specific_design,e_criterion_failure,W00343,W00344,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00258
target_specific_design,d_criterion_failure,W00346,W00348,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00259
target_specific_design,a_criterion_failure,W00346,W00348,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00260
target_specific_design,e_criterion_failure,W00347,W00348,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00261
target_specific_design,d_criterion_failure,W00350,W00352,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00262
target_specific_design,a_criterion_failure,W00350,W00352,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00263
target_specific_design,e_criterion_failure,W00351,W00352,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00264
target_specific_design,d_criterion_failure,W00355,W00356,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00265
target_specific_design,a_criterion_failure,W00355,W00356,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00266
target_specific_design,e_criterion_failure,W00355,W00356,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00267
target_specific_design,d_criterion_failure,W00359,W00360,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00268
target_specific_design,a_criterion_failure,W00359,W00360,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00269
target_specific_design,e_criterion_failure,W00359,W00360,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00270
target_specific_design,d_criterion_failure,W00362,W00364,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00271
target_specific_design,a_criterion_failure,W00362,W00364,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00272
target_specific_design,e_criterion_failure,W00363,W00364,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00273
target_specific_design,d_criterion_failure,W00367,W00368,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00274
target_specific_design,a_criterion_failure,W00367,W00368,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00275
target_specific_design,e_criterion_failure,W00367,W00368,same pool and budget,not_exact,exact,high,"E-selected alpha=0.0000, alpha-selected alpha=1.0000",A00276
target_specific_design,d_criterion_failure,W00370,W00372,same pool and budget,not_exact,exact,high,"D-selected alpha=0.0000, alpha-selected alpha=1.0000",A00277
target_specific_design,a_criterion_failure,W00370,W00372,same pool and budget,not_exact,exact,high,"A-selected alpha=0.0000, alpha-selected alpha=1.0000",A00278
