anomaly_id,type,family,descriptor_signature,count,evidence,severity
a_171,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.62,10,formation_2489_pre;formation_2589_post;formation_2688_pre;formation_2688_post;formation_2746_pre;formation_2820_pre,high
a_172,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.83,17,formation_2490_pre;formation_2565_post;formation_2700_pre;formation_2700_post;formation_2754_pre;formation_2784_pre,high
a_173,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.56,10,formation_2491_pre;formation_2678_pre;formation_2678_post;formation_2720_post;formation_2804_pre;formation_2804_post,high
a_174,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.86,5,formation_2492_pre;formation_2670_pre;formation_2670_post;formation_2676_pre;formation_2676_post,high
a_175,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.43,7,formation_2495_pre;formation_2508_pre;formation_2626_post;formation_2749_pre;formation_2854_pre;formation_2854_post,high
a_176,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.81,15,formation_2496_pre;formation_2619_post;formation_2624_post;formation_2643_pre;formation_2643_post;formation_2665_pre,high
a_177,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.03,6,formation_2497_pre;formation_2551_post;formation_2609_post;formation_2698_pre;formation_2698_post;formation_2779_post,high
a_178,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.90,5,formation_2500_pre;formation_2723_post;formation_2941_post;formation_2954_pre;formation_2954_post,high
a_179,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.50,6,formation_2501_pre;formation_2539_pre;formation_2543_pre;formation_2620_post;formation_2821_pre;formation_2821_post,high
a_180,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.76,11,formation_2502_pre;formation_2647_pre;formation_2647_post;formation_2690_pre;formation_2690_post;formation_2703_pre,high
a_181,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.22,10,formation_2503_pre;formation_2542_pre;formation_2730_pre;formation_2753_pre;formation_2913_post;formation_2950_pre,high
a_182,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.55,3,formation_2504_pre;formation_2610_post;formation_2958_pre,high
a_183,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.40,4,formation_2507_pre;formation_2567_post;formation_2596_post;formation_2990_post,high
a_184,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.54,8,formation_2511_pre;formation_2607_post;formation_2721_pre;formation_2867_pre;formation_2867_post;formation_3008_post,high
a_185,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.30,10,formation_2512_pre;formation_2581_post;formation_2675_pre;formation_2675_post;formation_2691_pre;formation_2691_post,high
a_186,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.20,4,formation_2514_pre;formation_2642_pre;formation_2642_post;formation_3004_post,high
a_187,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.15,7,formation_2515_pre;formation_2527_pre;formation_2608_post;formation_2849_pre;formation_2849_post;formation_2953_pre,high
a_188,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.13,10,formation_2516_pre;formation_2579_post;formation_2669_pre;formation_2669_post;formation_2728_pre;formation_2740_pre,high
a_189,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.11,7,formation_2517_pre;formation_2559_post;formation_2569_post;formation_2632_pre;formation_2632_post;formation_2714_pre,high
a_190,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.73,4,formation_2518_pre;formation_2529_pre;formation_2808_pre;formation_2808_post,high
a_191,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.51,9,formation_2519_pre;formation_2554_post;formation_2631_pre;formation_2631_post;formation_2772_pre;formation_2829_pre,high
a_192,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.74,11,formation_2523_pre;formation_2536_pre;formation_2538_pre;formation_2629_post;formation_2645_pre;formation_2645_post,high
a_193,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.06,5,formation_2524_pre;formation_2556_post;formation_2739_post;formation_2893_pre;formation_2977_post,high
a_194,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.16,9,formation_2525_pre;formation_2648_pre;formation_2648_post;formation_2751_pre;formation_2858_pre;formation_2858_post,high
a_195,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.71,8,formation_2526_pre;formation_2571_post;formation_2605_post;formation_2617_post;formation_2763_post;formation_2909_post,high
a_196,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.97,13,formation_2528_pre;formation_2585_post;formation_2716_post;formation_2782_post;formation_2812_pre;formation_2812_post,high
a_197,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.74,9,formation_2531_pre;formation_2574_post;formation_2761_post;formation_2843_pre;formation_2843_post;formation_2895_post,high
a_198,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.09,5,formation_2532_pre;formation_2806_pre;formation_2806_post;formation_2845_pre;formation_2845_post,high
a_199,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.18,18,formation_2533_pre;formation_2549_pre;formation_2719_pre;formation_2752_pre;formation_2761_pre;formation_2769_pre,high
a_200,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.17,9,formation_2535_pre;formation_2561_post;formation_2583_post;formation_2852_pre;formation_2852_post;formation_2909_pre,high
a_201,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.19,14,formation_2540_pre;formation_2650_pre;formation_2650_post;formation_2679_pre;formation_2679_post;formation_2702_pre,high
a_202,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.84,6,formation_2541_pre;formation_2588_post;formation_2722_pre;formation_2760_pre;formation_2879_post;formation_2991_pre,high
a_203,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.85,9,formation_2545_pre;formation_2646_pre;formation_2646_post;formation_2767_pre;formation_2775_pre;formation_2781_pre,high
a_204,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.91,5,formation_2547_pre;formation_2789_pre;formation_2883_post;formation_2891_post;formation_2997_pre,high
a_205,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.33,4,formation_2548_pre;formation_2842_pre;formation_2842_post;formation_2898_pre,high
a_206,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.72,2,formation_2550_post;formation_2745_post,high
a_207,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r1|i-10.56,9,formation_2551_pre;formation_2556_pre;formation_2559_pre;formation_2583_pre;formation_2599_pre;formation_2610_pre,high
a_208,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.70,7,formation_2555_post;formation_2750_pre;formation_2773_pre;formation_2773_post;formation_2932_pre;formation_2949_post,high
a_209,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.23,7,formation_2557_post;formation_2777_post;formation_2786_pre;formation_2863_pre;formation_2863_post;formation_2908_pre,high
a_210,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.65,7,formation_2558_post;formation_2578_post;formation_2658_pre;formation_2658_post;formation_2902_pre;formation_2989_pre,high
a_211,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.05,2,formation_2562_post;formation_2873_pre,high
a_212,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.89,7,formation_2563_post;formation_2616_post;formation_2693_pre;formation_2693_post;formation_2712_post;formation_2788_pre,high
a_213,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.75,5,formation_2564_post;formation_2778_post;formation_2822_pre;formation_2822_post;formation_2915_pre,high
a_214,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.37,5,formation_2568_post;formation_2582_post;formation_2920_post;formation_2988_post;formation_2998_pre,high
a_215,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.69,20,formation_2570_post;formation_2636_pre;formation_2636_post;formation_2639_pre;formation_2639_post;formation_2793_pre,high
a_216,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.30,2,formation_2573_post;formation_2956_post,high
a_217,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.94,3,formation_2575_post;formation_2724_pre;formation_2743_pre,high
a_218,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.58,5,formation_2576_post;formation_2720_pre;formation_2772_post;formation_2886_post;formation_3002_pre,high
a_219,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.68,5,formation_2580_post;formation_2680_pre;formation_2680_post;formation_2872_pre;formation_2899_post,high
a_220,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.04,3,formation_2584_post;formation_2764_post;formation_2875_pre,high
a_221,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.29,3,formation_2591_post;formation_2776_pre;formation_2951_post,high
a_222,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.28,5,formation_2592_post;formation_2644_pre;formation_2644_post;formation_2911_post;formation_2979_pre,high
a_223,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.44,5,formation_2594_post;formation_2625_post;formation_2715_post;formation_2744_post;formation_2778_pre,high
a_224,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.83,3,formation_2595_post;formation_2952_pre;formation_3003_pre,high
a_225,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.00,4,formation_2597_post;formation_2851_pre;formation_2851_post;formation_2894_pre,high
a_226,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.46,6,formation_2598_post;formation_2663_pre;formation_2663_post;formation_2717_pre;formation_2897_pre;formation_2963_post,high
a_227,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.18,4,formation_2599_post;formation_2722_post;formation_2922_post;formation_3000_post,high
a_228,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.37,7,formation_2600_post;formation_2655_pre;formation_2655_post;formation_2711_pre;formation_2715_pre;formation_2934_pre,high
a_229,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.56,7,formation_2601_post;formation_2855_pre;formation_2855_post;formation_2861_pre;formation_2861_post;formation_2914_post,high
a_230,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.00,10,formation_2602_post;formation_2671_pre;formation_2671_post;formation_2741_pre;formation_2807_pre;formation_2807_post,high
a_231,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.43,9,formation_2604_post;formation_2614_post;formation_2672_pre;formation_2672_post;formation_2686_pre;formation_2686_post,high
a_232,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.48,5,formation_2606_post;formation_2810_pre;formation_2810_post;formation_3014_pre;formation_3014_post,high
a_233,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.56,3,formation_2611_post;formation_2785_post;formation_2974_pre,high
a_234,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.94,6,formation_2612_post;formation_2727_pre;formation_2771_pre;formation_2783_pre;formation_3004_pre;formation_3012_pre,high
a_235,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.21,4,formation_2613_post;formation_2792_pre;formation_2792_post;formation_2926_pre,high
a_236,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.03,11,formation_2618_post;formation_2640_pre;formation_2640_post;formation_2713_pre;formation_2716_pre;formation_2748_pre,high
a_237,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.27,2,formation_2621_post;formation_2883_pre,high
a_238,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.69,6,formation_2627_post;formation_2701_pre;formation_2701_post;formation_2918_post;formation_2978_post;formation_2984_pre,high
a_239,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.60,7,formation_2628_post;formation_2681_pre;formation_2681_post;formation_2734_post;formation_2790_pre;formation_2790_post,high
a_240,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.20,6,formation_2630_pre;formation_2630_post;formation_2737_pre;formation_2791_pre;formation_2791_post;formation_2972_pre,high
a_241,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.32,7,formation_2633_pre;formation_2633_post;formation_2841_pre;formation_2841_post;formation_2901_post;formation_2938_post,high
a_242,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.50,13,formation_2634_pre;formation_2634_post;formation_2654_pre;formation_2654_post;formation_2659_pre;formation_2659_post,high
a_243,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.30,8,formation_2638_pre;formation_2638_post;formation_2758_pre;formation_2796_pre;formation_2796_post;formation_2834_pre,high
a_244,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.42,4,formation_2641_pre;formation_2641_post;formation_2900_post;formation_2976_post,high
a_245,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.01,5,formation_2649_pre;formation_2649_post;formation_2944_post;formation_2949_pre;formation_3019_post,high
a_246,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.58,4,formation_2651_pre;formation_2651_post;formation_2894_post;formation_2996_pre,high
a_247,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.72,4,formation_2652_pre;formation_2652_post;formation_2890_pre;formation_2891_pre,high
a_248,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.31,3,formation_2656_pre;formation_2656_post;formation_2871_pre,high
a_249,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.91,5,formation_2660_pre;formation_2660_post;formation_2816_pre;formation_2816_post;formation_2916_pre,high
a_250,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.64,7,formation_2661_pre;formation_2661_post;formation_2687_pre;formation_2687_post;formation_2871_post;formation_2932_post,high
a_251,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.13,5,formation_2662_pre;formation_2662_post;formation_2964_pre;formation_2964_post;formation_3021_post,high
a_252,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.78,9,formation_2667_pre;formation_2667_post;formation_2699_pre;formation_2699_post;formation_2736_pre;formation_2742_pre,high
a_253,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.52,6,formation_2674_pre;formation_2674_post;formation_2814_pre;formation_2814_post;formation_2881_pre;formation_3001_pre,high
a_254,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.61,5,formation_2677_pre;formation_2677_post;formation_2706_pre;formation_2706_post;formation_2901_pre,high
a_255,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.53,8,formation_2682_pre;formation_2682_post;formation_2802_pre;formation_2802_post;formation_2904_pre;formation_2925_pre,high
a_256,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.66,5,formation_2684_pre;formation_2684_post;formation_2689_pre;formation_2689_post;formation_2985_post,high
a_257,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.04,7,formation_2685_pre;formation_2685_post;formation_2757_pre;formation_2824_pre;formation_2824_post;formation_2957_post,high
a_258,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.10,3,formation_2694_pre;formation_2694_post;formation_2747_pre,high
a_259,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.63,9,formation_2704_pre;formation_2704_post;formation_2840_pre;formation_2840_post;formation_2880_post;formation_2986_post,high
a_260,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.23,12,formation_2707_pre;formation_2707_post;formation_2732_pre;formation_2733_post;formation_2801_pre;formation_2801_post,high
a_261,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.34,3,formation_2709_pre;formation_2709_post;formation_2937_pre,high
a_262,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.61,2,formation_2710_post;formation_2912_post,high
a_263,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.34,7,formation_2721_post;formation_2768_pre;formation_2819_pre;formation_2819_post;formation_2962_post;formation_2975_pre,high
a_264,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.41,3,formation_2732_post;formation_2940_post;formation_3029_post,high
a_265,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.93,10,formation_2751_post;formation_2756_pre;formation_2770_pre;formation_2782_pre;formation_2809_pre;formation_2809_post,high
a_266,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.04,3,formation_2755_post;formation_2826_pre;formation_2826_post,high
a_267,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.26,5,formation_2762_pre;formation_2924_post;formation_2981_pre;formation_2993_post;formation_3003_post,high
a_268,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.87,3,formation_2763_pre;formation_2799_pre;formation_2799_post,high
a_269,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.77,3,formation_2785_pre;formation_2884_post;formation_2985_pre,high
a_270,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i3.14,9,formation_2797_pre;formation_2797_post;formation_2831_pre;formation_2831_post;formation_2927_pre;formation_2957_pre,high
a_271,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.26,9,formation_2798_pre;formation_2798_post;formation_2803_pre;formation_2803_post;formation_2813_pre;formation_2813_post,high
a_272,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.98,7,formation_2805_pre;formation_2805_post;formation_2886_pre;formation_2903_pre;formation_2931_post;formation_2997_post,high
a_273,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i2.89,3,formation_2830_pre;formation_2830_post;formation_2995_post,high
a_274,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i4.97,2,formation_2908_post;formation_3001_post,high
a_275,same_descriptor_opposite_verdict,formation_bridge,n5|m2|r2|i5.32,3,formation_2910_post;formation_2955_pre;formation_3028_post,high
a_276,same_descriptor_opposite_verdict,persistence_bridge,n4|m3|r3|i3.87,2,persist_3045_base;persist_3294_base,high
a_277,same_descriptor_opposite_verdict,persistence_bridge,n4|m3|r3|i4.85,2,persist_3096_base;persist_3146_base,high
a_278,same_descriptor_opposite_verdict,persistence_bridge,n4|m3|r3|i4.79,2,persist_3140_base;persist_3290_base,high
a_279,same_descriptor_opposite_verdict,persistence_bridge,n4|m3|r3|i5.30,2,persist_3168_base;persist_3170_base,high
a_280,same_descriptor_opposite_verdict,persistence_bridge,n4|m3|r3|i5.77,2,persist_3181_base;persist_3226_base,high
a_281,design_failure_conflict,design_conflict,n4|m2|r2|i5.02,2,design_2154_d_opt vs design_2154_alpha_opt,high
a_282,design_failure_conflict,design_conflict,n4|m2|r2|i3.93,2,design_2168_d_opt vs design_2168_alpha_opt,high
a_283,design_failure_conflict,design_conflict,n4|m2|r2|i4.50,2,design_2170_d_opt vs design_2170_alpha_opt,high
a_284,design_failure_conflict,design_conflict,n4|m2|r2|i4.19,2,design_2176_d_opt vs design_2176_alpha_opt,high
a_285,design_failure_conflict,design_conflict,n4|m2|r2|i4.13,2,design_2182_d_opt vs design_2182_alpha_opt,high
a_286,design_failure_conflict,design_conflict,n4|m2|r2|i4.61,2,design_2185_d_opt vs design_2185_alpha_opt,high
a_287,design_failure_conflict,design_conflict,n4|m2|r2|i4.17,2,design_2199_d_opt vs design_2199_alpha_opt,high
a_288,design_failure_conflict,design_conflict,n4|m2|r2|i5.13,2,design_2200_d_opt vs design_2200_alpha_opt,high
a_289,design_failure_conflict,design_conflict,n4|m2|r2|i4.79,2,design_2202_d_opt vs design_2202_alpha_opt,high
a_290,design_failure_conflict,design_conflict,n4|m2|r2|i4.13,2,design_2210_d_opt vs design_2210_alpha_opt,high
a_291,design_failure_conflict,design_conflict,n4|m2|r2|i4.86,2,design_2252_d_opt vs design_2252_alpha_opt,high
a_292,design_failure_conflict,design_conflict,n4|m2|r2|i4.73,2,design_2258_d_opt vs design_2258_alpha_opt,high
a_293,design_failure_conflict,design_conflict,n4|m2|r2|i5.08,2,design_2262_d_opt vs design_2262_alpha_opt,high
